8,4
20,10
22,12
37,20
48,24
67,36
68,34
96,48
112,60
144,68
156,78
187,100
195,88
200,100
202,108
204,102
224,112
260,130
284,142
337,180
380,190
384,192
389,180
399,184
404,202
428,214
464,232
471,220
488,244
501,232
504,252
533,240
540,253
560,261
562,300
564,282
569,264
588,265
603,280
607,324
648,324
671,312
680,340
704,352
705,328
744,372
753,340
764,345
788,369
816,385
840,410
848,424
875,408
896,405
908,429
909,424
936,468
937,500
963,460
984,445
996,498
