7,4
13,9
15,5
17,12
19,12
21,7
25,8
27,20
31,6
37,20
43,28
45,12
47,36
49,15
55,36
57,44
59,24
61,20
63,7
67,36
71,60
73,42
75,15
77,20
79,52
85,9
87,60
91,60
93,40
97,12
101,84
103,66
107,28
109,18
111,37
115,30
117,92
121,81
123,36
125,25
127,8
129,36
133,22
137,20
139,30
141,47
143,60
145,48
147,116
149,132
151,100
153,51
157,12
159,140
161,72
163,36
165,15
167,132
169,28
171,147
175,36
177,140
181,55
185,156
187,100
193,21
195,88
197,156
199,18
201,60
203,180
205,68
207,164
211,138
213,60
215,43
217,28
219,73
223,148
225,20
227,12
229,72
235,52
237,180
241,66
247,60
249,83
253,156
255,9
257,204
259,172
263,40
265,87
267,212
269,210
271,180
275,252
277,36
279,84
283,54
285,57
287,220
289,96
291,260
295,196
297,24
301,33
305,276
307,20
311,33
313,45
315,45
317,28
319,210
321,107
325,30
327,260
331,24
333,308
335,60
337,180
339,48
341,11
343,76
345,115
347,276
349,58
351,36
353,300
355,78
357,60
361,24
363,121
365,56
367,84
369,123
373,123
377,60
379,110
381,36
383,348
385,16
387,20
389,180
391,252
395,84
397,52
399,184
401,90
403,268
405,135
407,324
409,12
415,92
417,332
421,35
423,330
425,396
427,36
433,136
435,132
437,300
439,292
445,135
447,356
449,140
451,42
455,91
457,60
459,153
461,420
463,102
465,126
467,40
469,156
471,220
475,316
477,380
479,204
481,159
485,97
487,60
489,110
493,138
497,396
499,36
501,232
503,468
505,42
507,84
511,10
513,156
517,132
521,444
523,348
525,175
527,420
529,88
533,240
535,24
537,140
539,492
541,171
547,36
549,156
551,29
553,180
555,100
557,148
559,372
563,231
565,84
567,452
569,264
571,42
573,180
577,60
579,180
581,83
583,388
587,460
589,195
591,156
595,44
597,476
599,180
601,200
603,280
605,516
607,324
609,572
613,204
617,36
619,174
621,140
623,28
625,69
627,100
631,420
633,180
635,20
637,40
643,60
647,36
649,72
655,198
657,524
661,126
663,221
665,605
667,44
669,204
671,312
673,224
675,96
677,540
679,30
681,644
685,76
687,100
689,588
691,460
693,18
695,636
697,60
699,233
701,660
703,66
705,328
707,188
709,35
711,237
715,468
717,60
721,36
727,48
729,243
731,90
733,81
735,245
737,580
739,56
745,210
747,132
751,498
753,340
757,100
759,105
763,508
767,204
769,27
773,24
775,230
777,620
781,260
787,60
789,263
793,506
795,252
797,140
799,60
801,228
805,267
807,72
811,540
813,271
815,87
817,36
819,740
821,260
823,180
825,84
827,60
829,78
835,556
837,660
839,99
841,120
843,24
845,198
847,28
849,283
851,780
853,284
855,812
857,588
859,570
861,287
863,260
865,144
867,692
869,828
871,246
875,408
877,36
881,140
883,90
885,330
887,140
889,148
895,198
897,716
899,48
901,50
903,276
905,181
907,220
909,424
913,84
915,305
917,732
919,612
921,144
925,77
927,156
929,780
931,594
937,500
941,804
943,72
945,60
947,756
949,105
951,860
955,84
957,764
959,900
961,64
963,460
967,84
969,276
971,924
973,145
977,88
979,652
981,60
983,210
985,18
987,780
991,660
995,180
997,36
999,333
