3,3
5,5
9,9
11,11
23,23
29,29
33,33
35,35
39,39
41,41
51,51
53,53
65,65
69,69
81,81
83,83
89,89
95,95
99,99
105,105
113,113
119,119
131,131
135,135
155,155
173,173
179,179
183,183
189,189
191,191
209,209
221,221
231,231
233,233
239,239
243,243
245,245
251,251
261,261
273,273
281,281
293,293
299,299
303,303
309,309
323,323
329,329
359,359
371,371
375,375
393,393
411,411
413,413
419,419
429,429
431,431
441,441
443,443
453,453
473,473
483,483
491,491
495,495
509,509
515,515
519,519
531,531
543,543
545,545
561,561
575,575
585,585
593,593
611,611
615,615
629,629
639,639
641,641
645,645
651,651
653,653
659,659
683,683
713,713
719,719
723,723
725,725
741,741
743,743
749,749
755,755
761,761
765,765
771,771
779,779
783,783
785,785
791,791
803,803
809,809
831,831
833,833
873,873
879,879
891,891
893,893
911,911
923,923
933,933
935,935
939,939
953,953
965,965
975,975
989,989
993,993
