15,5
21,7
25,8
28,9
54,18
61,20
78,26
88,29
100,33
111,37
114,38
124,41
138,46
141,47
145,48
153,51
160,53
184,60
196,65
205,68
208,69
219,73
244,81
249,83
265,87
268,89
289,96
316,105
321,107
340,113
345,115
363,121
366,122
369,123
373,123
402,132
405,135
459,153
469,156
480,155
481,159
498,166
510,170
520,173
525,175
534,178
546,182
553,180
568,189
589,195
601,200
613,204
616,204
628,209
663,221
664,221
673,224
699,233
700,233
711,237
729,243
735,245
736,245
781,260
784,261
789,263
796,261
798,266
805,267
813,271
820,273
822,276
844,281
849,283
853,284
861,287
880,293
894,298
915,305
924,301
928,309
966,322
988,329
999,333
