43,28
55,36
70,46
79,52
91,60
106,70
118,78
121,81
151,100
154,102
211,138
223,148
238,156
250,166
259,172
271,180
286,190
295,196
298,198
319,210
358,238
364,243
394,262
403,268
406,270
439,292
454,300
466,310
475,316
523,348
538,358
550,366
559,372
574,382
583,388
631,420
634,414
670,444
691,460
694,462
715,468
718,478
730,486
751,498
754,502
763,508
778,516
811,540
835,556
859,570
886,588
898,598
910,606
919,612
958,630
970,646
979,652
991,660
